user,activity,posture,AVGNN,SDNN,MeanHR,MinHR,MaxHR,RMSSD,pNNxx,TINN,powerVLF,powerLF,powerHF,ratioHFLF
2,movement,stand,723.38,66.57,82.944,67.95,98.587,22.295,4.1063,277,2163.1,1000.5,271.94,3.679
2,movement,stand,635.02,73.81,94.485,64.433,175.34,34.524,3.4783,459,4771.8,1107,330.02,3.354
2,rest-active,sit,836.05,125.78,71.766,57.692,102.18,68.312,27.171,626,16809,2056.2,1496.3,1.374
2,rest-active,sit,864.81,84.358,69.379,60.766,93.926,50.364,24.566,366,2315.4,1251.4,1080.3,1.158
2,rest-active,sit,751.48,86.61,79.842,64.809,106.23,36.285,14.824,325,9110.1,1717.7,514.49,3.339
2,rest-active,sit,790.83,80.855,75.869,65.317,99.043,44.979,22.222,375,2543.4,2534.5,1172.9,2.161
2,rest-active,sit,745.48,58.767,80.485,70.291,96,34.751,11.471,262,2684.6,1048.6,595.1,1.762
2,rest-active,sit,720.68,65.122,83.255,67.904,108.3,27.373,5.0481,323,3347.1,1093.4,316.86,3.451
2,rest-active,sit,672.63,77.78,89.202,70.274,115.7,28.613,7.8652,311,6335.8,1447.4,327.81,4.415
2,rest-active,sit,665.2,66.208,90.198,78.844,115.56,19.397,2,244,2016.7,517.15,170.89,3.026
2,rest-active,sit,761.32,55.411,78.81,69.284,98.296,26.661,5.0891,250,586.51,696.49,336.54,2.070
2,rest-active,sit,766.74,43.404,78.253,71.208,91.13,29.727,8.9744,198,598.31,421.28,421.28,1.000
2,rest-active,sit,769.42,61.718,77.981,65.66,98.652,29.913,9.2545,284,586.55,812.75,537.54,1.512
2,rest-active,sit,743.91,59.654,80.655,70.888,95.481,30.002,9.7015,314,2017.7,1082.3,422.8,2.560
2,rest-active,sit,742.98,69.732,80.756,65.949,102.56,38.103,9.6774,347,2033.3,1038.6,792.95,1.310
2,rest-active,sit,727.75,62.795,82.445,69.914,100.57,32.758,6.0827,337,2352.9,1051.8,527.53,1.994
2,rest-active,sit,738.41,57.248,81.256,70.028,99.8,29.235,5.9259,256,2500.2,566.88,372.21,1.523
2,rest-active,sit,730.39,55.767,82.147,69.719,99.502,26.723,6.0976,255,1053.5,877.37,328.43,2.671
2,rest-active,sit,739.35,47.014,81.152,68.95,98.652,22.443,3.9506,235,958.41,1097.8,264.21,4.155
2,rest-active,sit,720.33,36.618,83.296,73.855,95.268,16.408,1.2019,184,388.98,145.93,84.166,1.734
2,rest-active,sit,753.21,32.841,79.659,74.331,90.58,16.156,75.567,158,442.17,239,137.18,1.742
2,sleep,lie,910.37,49.838,65.907,60.265,79.915,38.151,15.244,283,678.12,497.03,388.23,1.280
2,sleep,lie,890.5,69.223,67.378,58.106,88.002,48.611,26.786,319,2303.9,1010.7,675.56,1.496
2,sleep,lie,797.84,153.89,75.203,59.137,114.77,42.669,16.533,697,21544,1797.5,626.53,2.869
2,sleep,lie,889.35,111.36,67.465,57.526,132.62,55.744,26.409,584,6365.9,1227.7,734.82,1.671
2,sleep,lie,933.83,92.312,64.251,55.279,84.081,46.158,23.438,373,3400.7,2007,590.61,3.398
2,sleep,lie,929.16,98.379,64.575,55.679,86.232,53.479,25.466,426,8103.7,2257.1,1326.2,1.702
2,sleep,lie,972.53,107.38,61.695,52.567,85.69,55.5,25.733,437,11462,4306.7,963.19,4.471
2,sleep,lie,953.59,149.13,62.92,48.749,95.117,61.04,24.841,599,7799.1,1475.2,771.15,1.913
2,sleep,lie,852.59,99.052,70.374,55.659,92.937,37.115,14,407,5622,1708.3,464.22,3.680
2,sleep,lie,896.49,106.74,66.928,53.286,90.854,40.606,18.318,471,6075.6,1807.1,323.11,5.593
2,sleep,lie,950.68,112.1,63.112,52.919,91.269,60.26,25.714,445,3304.7,4232,781.14,5.418
2,sleep,lie,1037.1,76.497,57.852,53.173,74.757,53.138,35.64,359,1346,1103.9,1040.3,1.061
2,sleep,lie,1076.4,49.754,55.744,52.029,59.701,59.004,47.292,246,701.06,486.61,1201,0.405
2,sleep,lie,1083.7,53.059,55.368,51.361,59.916,62.134,51.087,242,784.78,351.18,1427.2,0.246
2,sleep,lie,1084.7,51.819,55.315,51.326,61.463,57.336,41.091,233,934.01,742.31,882.87,0.841
2,sleep,lie,994.01,124.32,60.362,46.246,88.757,61.298,23.667,532,5398.4,4286.3,1086.9,3.944
2,sleep,lie,999.47,100.11,60.032,49.06,83.589,53.424,21.333,477,1877.6,1406.7,522.99,2.690
2,sleep,lie,1045.9,80.513,57.364,48.82,72.012,56.382,33.566,427,2615.6,2357.6,984.01,2.396
2,sleep,lie,1029.4,135.3,58.289,43.605,84.222,67.715,26.804,653,15571,1864.2,942.85,1.977
2,sleep,lie,1036.7,122.88,57.874,49.415,76.943,94.623,50,498,2959.2,6837.4,2609.9,2.620
2,sleep,lie,1029.8,94.084,58.264,49.44,71.753,80.248,34.828,417,2252.7,3344.1,2068.3,1.617
2,sleep,lie,1032.6,118.03,58.105,48.473,78.145,86.435,44.983,512,5078.1,5873.1,2662,2.206
2,sleep,lie,924.23,136.41,64.919,51.458,86.931,61.432,25.617,692,18418,3246.2,811.34,4.001
2,sleep,lie,1011.1,114.43,59.341,50.667,82.873,50.477,26.102,500,3685.5,2322.6,680.37,3.414
2,sleep,lie,986.41,84.348,60.826,52.715,76.726,42.961,16.832,395,4699.7,1213.1,617.98,1.963
2,sleep,lie,998.09,147.54,60.115,46.758,86.108,83.154,32.333,617,16463,6376.7,2135.1,2.987
2,sleep,lie,1068.1,154.97,56.172,44.359,89.633,71.847,39.427,665,10588,4876.5,1506.1,3.238
2,sleep,lie,1044.4,82.365,57.451,49.768,68.135,52.295,27.875,405,3955.8,1626.6,906.82,1.794
2,sleep,lie,1001.5,132.31,59.908,48.552,83.218,63.533,28.523,614,9138.1,1691.2,959.11,1.763
2,sleep,lie,1097.9,161.12,54.65,43.19,85.69,103.94,52.768,694,9256.4,1901,3862.3,0.492
2,sleep,lie,1133.5,74.221,52.932,46.838,60.496,67.414,44.106,352,3291.2,866.3,1100,0.788
2,sleep,lie,1135.4,85.316,52.847,47.695,68.587,60.665,40.304,360,1460.6,703.93,1010.7,0.696
2,sleep,lie,1134.8,56.378,52.871,48.015,60.976,49.659,31.559,288,1006,524.16,623.65,0.840
2,sleep,lie,1128.1,52.842,53.185,48.286,59.102,47.783,27.547,285,1740.8,805.35,744.34,1.082
2,sleep,lie,1118.6,51.048,53.64,48.411,58.117,48.511,28.464,244,877.84,560.07,708.72,0.790
2,sleep,lie,1115.3,50.756,53.799,50.285,59.618,51.155,34.328,253,1041.6,591.32,833.94,0.709
2,sleep,lie,1039.8,121.12,57.705,49.464,87.489,47.977,28.223,446,15037,791.06,702.33,1.126
2,sleep,lie,996.94,59.292,60.184,54.23,76.864,33.457,13.667,289,546.28,372.85,452.92,0.823
2,sleep,lie,996.83,85.823,60.191,53.505,81.081,45.301,22,347,4168.6,2305.1,847.29,2.721
2,sleep,lie,1030.8,62.794,58.205,51.733,75.358,41.305,23.793,312,1710.1,740.46,782.69,0.946
2,sleep,lie,989.43,119.74,60.641,51.822,94.817,55.237,26.159,528,2131.3,913.09,809.03,1.129
2,sleep,lie,1070.3,95.069,56.058,47.596,71.942,67.394,41.577,466,4796.7,2172.2,915.2,2.373
2,sleep,lie,1022.3,147,58.694,46.055,85.812,83.024,38.225,688,9788.4,3350.8,1648.3,2.033
